linear_velocity_x,linear_velocity_y,angular_velocity_theta,current_pos_x,current_pos_y,current_pos_theta,desired_pos_x,desired_pos_y,desired_pos_theta,time_in_seconds
0.3395533561706543,-0.020146258175373077,-0.01676349714398384,-0.3831046223640442,0.011281320825219154,-0.06175815686583519,0.21754250530917882,-0.025849486918547493,-0.40903932433577267,2.039970874786377
0.34090757369995117,-0.020765438675880432,-0.014656679704785347,-0.36605924367904663,0.010243048891425133,-0.06249099224805832,0.26993177867384954,-0.025845151930669885,-0.43004412530893976,2.070298671722412
0.3416752815246582,-0.020620636641979218,-0.012489539571106434,-0.3489754796028137,0.009212017059326172,-0.06311548501253128,0.28702510065745307,-0.025705670537392727,-0.4370278473353669,2.0801308155059814
0.34683525562286377,-0.02179563045501709,-0.009503298439085484,-0.33163371682167053,0.008122235536575317,-0.0635906532406807,0.32094061315590167,-0.025214238183040527,-0.4510774802961569,2.099545955657959
0.34722447395324707,-0.022214604541659355,-0.009528066962957382,-0.3142724931240082,0.00701150530949235,-0.0640670582652092,0.3494959365201863,-0.024567855793854287,-0.4631079971785012,2.1158041954040527
0.3494960069656372,-0.021771294996142387,-0.005485303234308958,-0.2967976927757263,0.00592294055968523,-0.06434131413698196,0.37641835954244296,-0.023752694515279504,-0.47462137581382036,2.131063461303711
0.35126447677612305,-0.022331736981868744,-0.003954090178012848,-0.27923446893692017,0.004806353710591793,-0.06453902274370193,0.4148337907837488,-0.022223534430709485,-0.4913406230285185,2.1527340412139893
0.3522658348083496,-0.022870255634188652,-0.0011511817574501038,-0.2616211771965027,0.0036628409288823605,-0.06459660083055496,0.44014554221659,-0.020967631452879443,-0.5025461227442417,2.1669461727142334
0.3558233380317688,-0.0231001153588295,0.002543496433645487,-0.24383001029491425,0.0025078351609408855,-0.06446942687034607,0.47696763665752523,-0.018766705840224773,-0.5191192635512168,2.187547445297241
0.35680919885635376,-0.023156458511948586,0.005510980263352394,-0.22598955035209656,0.0013500122586265206,-0.06419388204813004,0.5040753536301344,-0.016847909226637314,-0.5315284661387427,2.2026546001434326
0.35994648933410645,-0.023408690467476845,0.008911389857530594,-0.20799222588539124,0.00017957774980459362,-0.0637483075261116,0.5295783722268063,-0.014799158266072032,-0.543366169074753,2.2168290615081787
0.36131978034973145,-0.023363981395959854,0.012018262408673763,-0.18992623686790466,-0.000988621381111443,-0.06314735114574432,0.5570512006351521,-0.012315339773029732,-0.5562967560402018,2.2320637702941895
0.3622514009475708,-0.023088965564966202,0.014964546076953411,-0.17181366682052612,-0.0021430696360766888,-0.06239913031458855,0.5940500745144135,-0.008492082541950052,-0.5740065505028608,2.2525413036346436
0.36297500133514404,-0.023248180747032166,0.018397679552435875,-0.15366491675376892,-0.0033054787199944258,-0.06147926673293114,0.6194730204121738,-0.005529787941215114,-0.5863739803766137,2.2665774822235107
0.3665849566459656,-0.02339112013578415,0.023435940966010094,-0.13533566892147064,-0.004475034773349762,-0.060307469218969345,0.6488874304879788,-0.001742949646622638,-0.6008868075020374,2.2828011512756348
0.36749690771102905,-0.02310766838490963,0.026802387088537216,-0.11696082353591919,-0.0056304181925952435,-0.05896734446287155,0.6781814605373462,0.002430973817526494,-0.615559161438352,2.2989444732666016
0.36921635270118713,-0.02284492366015911,0.03134586289525032,-0.09850000590085983,-0.006772664375603199,-0.05740005522966385,0.7153048269750911,0.008331044820736766,-0.6344695515701452,2.3194053173065186
0.37093281745910645,-0.022274944931268692,0.0354495570063591,-0.07995336502790451,-0.007886411622166634,-0.05562755838036537,0.7619983978140962,0.016788458480833546,-0.6587623115163704,2.3451719284057617
0.3739423155784607,-0.022295229136943817,0.04047486186027527,-0.061256248503923416,-0.009001173079013824,-0.05360379070043564,0.8085223156942041,0.026456497533316914,-0.6835348310179141,2.3708958625793457
0.3778260350227356,-0.02167418599128723,0.04705812409520149,-0.042364947497844696,-0.010084882378578186,-0.051250867545604706,0.8378847730272199,0.033244899702715436,-0.6994638893615774,2.387155055999756
0.38173019886016846,-0.021537188440561295,0.054880291223526,-0.023278437554836273,-0.01116174180060625,-0.04850686714053154,0.863305510262922,0.03957851433220011,-0.7134399145089899,2.401265859603882
0.38348788022994995,-0.02080855891108513,0.059174567461013794,-0.00410404521971941,-0.012202169746160507,-0.04554814100265503,0.8998994527670313,0.04948333847022751,-0.7338626929724281,2.421675682067871
